rij,obs,pop,houseType,residenceStatus,kom,sex,label,buurt
92,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-F92-h,186,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BuitenKom,,Buurt W.W,https://adamlink.nl/geo/district/buurt-ww/103
93,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-F93-h,469,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BuitenKom,,Buurt X.X (waarin de Overtoom),https://adamlink.nl/geo/district/buurt-xx/123
94,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-F94-h,310,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BuitenKom,,Buurt IJ.IJ,https://adamlink.nl/geo/district/buurt-yy/124
95,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-F95-h,207,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BuitenKom,,Buurt Z.Z (waarin de Weesperzijde),https://adamlink.nl/geo/district/buurt-zz/150
46,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-G46-h,4,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt A,https://adamlink.nl/geo/district/buurt-a/134
47,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-G47-h,3,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt B,https://adamlink.nl/geo/district/buurt-b/136
48,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-G48-h,2,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt C,https://adamlink.nl/geo/district/buurt-c/141
49,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-G49-h,3,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt D,https://adamlink.nl/geo/district/buurt-d/131
50,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-G50-h,8,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt E,https://adamlink.nl/geo/district/buurt-e/130
51,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-G51-h,6,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt F,https://adamlink.nl/geo/district/buurt-f/121
52,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-G52-h,16,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt G,https://adamlink.nl/geo/district/buurt-g/120
53,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-G53-h,1,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt H,https://adamlink.nl/geo/district/buurt-h/129
54,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-G54-h,16,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt I,https://adamlink.nl/geo/district/buurt-j/133
55,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-G55-h,13,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt K,https://adamlink.nl/geo/district/buurt-k/135
57,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-G57-h,4,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt M,https://adamlink.nl/geo/district/buurt-m/132
58,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-G58-h,4,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt N,https://adamlink.nl/geo/district/buurt-n/139
59,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-G59-h,1,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt O,https://adamlink.nl/geo/district/buurt-o/140
60,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-G60-h,3,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt P,https://adamlink.nl/geo/district/buurt-p/142
61,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-G61-h,2,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt Q,https://adamlink.nl/geo/district/buurt-q/144
62,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-G62-h,1,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt R,https://adamlink.nl/geo/district/buurt-r/146
63,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-G63-h,2,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt S,https://adamlink.nl/geo/district/buurt-s/145
64,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-G64-h,14,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt T,https://adamlink.nl/geo/district/buurt-t/149
65,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-G65-h,8,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt U,https://adamlink.nl/geo/district/buurt-u/148
66,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-G66-h,7,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt V,https://adamlink.nl/geo/district/buurt-v/147
67,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-G67-h,2,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt W,https://adamlink.nl/geo/district/buurt-w/143
68,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-G68-h,23,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt X,https://adamlink.nl/geo/district/buurt-x/127
69,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-G69-h,4,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt IJ,https://adamlink.nl/geo/district/buurt-y/137
70,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-G70-h,12,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt Z,https://adamlink.nl/geo/district/buurt-z/138
71,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-G71-h,10,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt A.A,https://adamlink.nl/geo/district/buurt-aa/128
72,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-G72-h,5,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt B.B,https://adamlink.nl/geo/district/buurt-bb/126
73,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-G73-h,3,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt C.C,https://adamlink.nl/geo/district/buurt-cc/125
74,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-G74-h,9,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt D.D,https://adamlink.nl/geo/district/buurt-dd/111
75,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-G75-h,1,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt E.E,https://adamlink.nl/geo/district/buurt-ee/110
76,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-G76-h,3,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt F.F,https://adamlink.nl/geo/district/buurt-ff/112
77,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-G77-h,5,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt G.G,https://adamlink.nl/geo/district/buurt-gg/113
78,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-G78-h,1,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt H.H,https://adamlink.nl/geo/district/buurt-hh/114
79,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-G79-h,6,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt I.I,https://adamlink.nl/geo/district/buurt-jj/122
80,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-G80-h,12,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt K.K,https://adamlink.nl/geo/district/buurt-kk/115
81,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-G81-h,3,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt L.L,https://adamlink.nl/geo/district/buurt-ll/116
82,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-G82-h,2,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt M.M,https://adamlink.nl/geo/district/buurt-mm/109
83,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-G83-h,5,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt N.N,https://adamlink.nl/geo/district/buurt-nn/108
84,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-G84-h,2,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt O.O,https://adamlink.nl/geo/district/buurt-oo/107
85,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-G85-h,2,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt P.P,https://adamlink.nl/geo/district/buurt-pp/106
86,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-G86-h,3,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt Q.Q,https://adamlink.nl/geo/district/buurt-qq/101
87,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-G87-h,5,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt R.R,https://adamlink.nl/geo/district/buurt-rr/117
88,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-G88-h,4,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt S.S,https://adamlink.nl/geo/district/buurt-ss/118
89,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-G89-h,2,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt T.T,https://adamlink.nl/geo/district/buurt-tt/105
90,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-G90-h,6,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt U.U,https://adamlink.nl/geo/district/buurt-uu/102
91,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-G91-h,3,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt V.V,https://adamlink.nl/geo/district/buurt-vv/104
92,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-G92-h,8,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BuitenKom,,Buurt W.W,https://adamlink.nl/geo/district/buurt-ww/103
93,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-G93-h,25,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BuitenKom,,Buurt X.X (waarin de Overtoom),https://adamlink.nl/geo/district/buurt-xx/123
94,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-G94-h,14,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BuitenKom,,Buurt IJ.IJ,https://adamlink.nl/geo/district/buurt-yy/124
95,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-G95-h,35,http://lod.cedar-project.nl/vocab/cedar#house-OnbewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BuitenKom,,Buurt Z.Z (waarin de Weesperzijde),https://adamlink.nl/geo/district/buurt-zz/150
47,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-H47-h,7,http://lod.cedar-project.nl/vocab/cedar#house-HuizenAanbouw,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt B,https://adamlink.nl/geo/district/buurt-b/136
50,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-H50-h,2,http://lod.cedar-project.nl/vocab/cedar#house-HuizenAanbouw,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt E,https://adamlink.nl/geo/district/buurt-e/130
51,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-H51-h,4,http://lod.cedar-project.nl/vocab/cedar#house-HuizenAanbouw,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt F,https://adamlink.nl/geo/district/buurt-f/121
52,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-H52-h,1,http://lod.cedar-project.nl/vocab/cedar#house-HuizenAanbouw,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt G,https://adamlink.nl/geo/district/buurt-g/120
59,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-H59-h,2,http://lod.cedar-project.nl/vocab/cedar#house-HuizenAanbouw,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt O,https://adamlink.nl/geo/district/buurt-o/140
64,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-H64-h,5,http://lod.cedar-project.nl/vocab/cedar#house-HuizenAanbouw,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt T,https://adamlink.nl/geo/district/buurt-t/149
65,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-H65-h,1,http://lod.cedar-project.nl/vocab/cedar#house-HuizenAanbouw,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt U,https://adamlink.nl/geo/district/buurt-u/148
66,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-H66-h,4,http://lod.cedar-project.nl/vocab/cedar#house-HuizenAanbouw,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt V,https://adamlink.nl/geo/district/buurt-v/147
67,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-H67-h,22,http://lod.cedar-project.nl/vocab/cedar#house-HuizenAanbouw,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt W,https://adamlink.nl/geo/district/buurt-w/143
70,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-H70-h,17,http://lod.cedar-project.nl/vocab/cedar#house-HuizenAanbouw,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt Z,https://adamlink.nl/geo/district/buurt-z/138
74,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-H74-h,1,http://lod.cedar-project.nl/vocab/cedar#house-HuizenAanbouw,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt D.D,https://adamlink.nl/geo/district/buurt-dd/111
75,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-H75-h,1,http://lod.cedar-project.nl/vocab/cedar#house-HuizenAanbouw,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt E.E,https://adamlink.nl/geo/district/buurt-ee/110
77,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-H77-h,1,http://lod.cedar-project.nl/vocab/cedar#house-HuizenAanbouw,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt G.G,https://adamlink.nl/geo/district/buurt-gg/113
82,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-H82-h,2,http://lod.cedar-project.nl/vocab/cedar#house-HuizenAanbouw,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt M.M,https://adamlink.nl/geo/district/buurt-mm/109
83,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-H83-h,3,http://lod.cedar-project.nl/vocab/cedar#house-HuizenAanbouw,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt N.N,https://adamlink.nl/geo/district/buurt-nn/108
84,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-H84-h,2,http://lod.cedar-project.nl/vocab/cedar#house-HuizenAanbouw,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt O.O,https://adamlink.nl/geo/district/buurt-oo/107
85,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-H85-h,4,http://lod.cedar-project.nl/vocab/cedar#house-HuizenAanbouw,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt P.P,https://adamlink.nl/geo/district/buurt-pp/106
90,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-H90-h,2,http://lod.cedar-project.nl/vocab/cedar#house-HuizenAanbouw,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt U.U,https://adamlink.nl/geo/district/buurt-uu/102
94,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-H94-h,3,http://lod.cedar-project.nl/vocab/cedar#house-HuizenAanbouw,,http://lod.cedar-project.nl/vocab/cedar-Kom#BuitenKom,,Buurt IJ.IJ,https://adamlink.nl/geo/district/buurt-yy/124
95,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-H95-h,2,http://lod.cedar-project.nl/vocab/cedar#house-HuizenAanbouw,,http://lod.cedar-project.nl/vocab/cedar-Kom#BuitenKom,,Buurt Z.Z (waarin de Weesperzijde),https://adamlink.nl/geo/district/buurt-zz/150
65,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-I65-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeSchepen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt U,https://adamlink.nl/geo/district/buurt-u/148
101,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-I101-h,586,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeSchepen,,,,,
96,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-I96-h,129,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeSchepen,,,,"Schepen te Amsterdam te huis behoorende, aanwezig ",
98,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-I98-h,457,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeSchepen,,,,,
46,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-J46-h,872,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt A,https://adamlink.nl/geo/district/buurt-a/134
47,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-J47-h,456,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt B,https://adamlink.nl/geo/district/buurt-b/136
48,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-J48-h,1185,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt C,https://adamlink.nl/geo/district/buurt-c/141
49,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-J49-h,601,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt D,https://adamlink.nl/geo/district/buurt-d/131
50,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-J50-h,667,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt E,https://adamlink.nl/geo/district/buurt-e/130
51,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-J51-h,574,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt F,https://adamlink.nl/geo/district/buurt-f/121
52,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-J52-h,684,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt G,https://adamlink.nl/geo/district/buurt-g/120
53,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-J53-h,1067,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt H,https://adamlink.nl/geo/district/buurt-h/129
54,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-J54-h,1024,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt I,https://adamlink.nl/geo/district/buurt-j/133
55,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-J55-h,1122,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt K,https://adamlink.nl/geo/district/buurt-k/135
56,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-J56-h,1390,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt L,https://adamlink.nl/geo/district/buurt-l/119
57,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-J57-h,1057,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt M,https://adamlink.nl/geo/district/buurt-m/132
58,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-J58-h,1089,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt N,https://adamlink.nl/geo/district/buurt-n/139
59,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-J59-h,1307,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt O,https://adamlink.nl/geo/district/buurt-o/140
60,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-J60-h,978,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt P,https://adamlink.nl/geo/district/buurt-p/142
61,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-J61-h,831,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt Q,https://adamlink.nl/geo/district/buurt-q/144
62,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-J62-h,1004,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt R,https://adamlink.nl/geo/district/buurt-r/146
63,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-J63-h,764,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt S,https://adamlink.nl/geo/district/buurt-s/145
64,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-J64-h,2800,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt T,https://adamlink.nl/geo/district/buurt-t/149
65,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-J65-h,1862,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt U,https://adamlink.nl/geo/district/buurt-u/148
66,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-J66-h,1041,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt V,https://adamlink.nl/geo/district/buurt-v/147
67,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-J67-h,1771,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt W,https://adamlink.nl/geo/district/buurt-w/143
68,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-J68-h,1130,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,,Buurt X,https://adamlink.nl/geo/district/buurt-x/127
