rij,obs,pop,houseType,residenceStatus,kom,sex,BuurtLabel,buurt,Overig,Beschrijving
611,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L611-h,9857,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk A.D. Huizen,https://adamlink.nl/geo/district/AD/1300,,
612,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L612-h,5,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk A.E. Instituut v.d. Franciscanessen,https://adamlink.nl/geo/district/AE/1297,,Verpl.
613,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L613-h,4282,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk A.E. Overige huizen,https://adamlink.nl/geo/district/AE/1297,,
614,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L614-h,1,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk A.F. R-K. School v.d. Heiligen Johannes,https://adamlink.nl/geo/district/AF/1256,,Ond.
615,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L615-h,6242,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk A.F. Overige huizen,https://adamlink.nl/geo/district/AF/1256,,
616,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L616-h,922,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk A.G. Huizen,https://adamlink.nl/geo/district/AG/1315,,
617,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L617-h,3919,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk A.H. Huizen,https://adamlink.nl/geo/district/AH/1306,,
618,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L618-h,949,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk A.I. Huizen,https://adamlink.nl/geo/district/AI/1247,,
619,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L619-h,61,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk A.K. Blindeninstituut,https://adamlink.nl/geo/district/AK/1346,,V.&O.
620,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L620-h,8,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk A.K. Luth. Diaconieinr.,https://adamlink.nl/geo/district/AK/1346,,Verpl.
621,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L621-h,3,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk A.K. St. Jacobusgesticht,https://adamlink.nl/geo/district/AK/1346,,Ond.
622,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L622-h,2936,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk A.K. Overige huizen,https://adamlink.nl/geo/district/AK/1346,,
623,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L623-h,139,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk A.L. Strafgevangenis,https://adamlink.nl/geo/district/AL/1263,,Gev.
624,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L624-h,1629,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk A.L. Overige huizen,https://adamlink.nl/geo/district/AL/1263,,
625,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L625-h,18,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk A.M. Huizen,https://adamlink.nl/geo/district/AM/1350,,
626,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L626-h,228,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk A.N. Huizen,https://adamlink.nl/geo/district/AN/1338,,
627,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L627-h,142,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk W.A. Huizen,https://adamlink.nl/geo/district/WA/1357,,
628,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L628-h,5093,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk W.B. Huizen,https://adamlink.nl/geo/district/WB/1267,,
631,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L631-h,14,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk W.C. Burger ziekenhuis,https://adamlink.nl/geo/district/WC/1317,,Verpl.
632,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L632-h,6028,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk W.C. Overige huizen,https://adamlink.nl/geo/district/WC/1317,,
633,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L633-h,6217,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk W.D. Huizen,https://adamlink.nl/geo/district/WD/1351,,
636,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L636-h,10,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk W.E. Het O.L.V. Gasthuis,https://adamlink.nl/geo/district/WE/1299,,Verpl.
637,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L637-h,1,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk. W.E. Rijkskw. Sch. V. Vroedvr.,https://adamlink.nl/geo/district/WE/1299,,Ond.
639,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L639-h,12557,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk W.E. Overige huizen,https://adamlink.nl/geo/district/WE/1299,,
640,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L640-h,1000,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk W.F. Huizen,https://adamlink.nl/geo/district/WF/1316,,
641,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L641-h,4076,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk W.G. Huizen,https://adamlink.nl/geo/district/WG/1279,,
642,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L642-h,2012,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Schepen,,,
644,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L644-h,192,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Woonwagens,,,
645,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L645-h,5,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Ark,,,
646,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L646-h,6,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Niet gevonden personen,,,
380,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M380-h,897,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk A. Huizen,https://adamlink.nl/geo/district/A/1248,,
381,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M381-h,247,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk B. Binnengasthuis,https://adamlink.nl/geo/district/B/1332,,Verpl.
382,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M382-h,174,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk B. St. Bernardusgesticht,https://adamlink.nl/geo/district/B/1332,,Verpl.
383,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M383-h,782,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk B. Overige huizen,https://adamlink.nl/geo/district/B/1332,,
384,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M384-h,23,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk C. St. Mariagesticht,https://adamlink.nl/geo/district/C/1354,,Ond.
385,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M385-h,2612,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk C. Overige huizen,https://adamlink.nl/geo/district/C/1354,,
386,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M386-h,173,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk D. R.K. Maagdenhuis,https://adamlink.nl/geo/district/D/1312,,Verpl.
387,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M387-h,701,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk D. Overige huizen,https://adamlink.nl/geo/district/D/1312,,
388,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M388-h,79,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk E. Burgerweeshuis,https://adamlink.nl/geo/district/E/1314,,Verpl.
389,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M389-h,977,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk E. Overige huizen,https://adamlink.nl/geo/district/E/1314,,
390,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M390-h,945,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk F. Huizen,https://adamlink.nl/geo/district/F/1269,,
391,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M391-h,970,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk G. Huizen,https://adamlink.nl/geo/district/G/1345,,
392,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M392-h,1432,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk H. Huizen,https://adamlink.nl/geo/district/H/1344,,
393,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M393-h,1499,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk I. Huizen,https://adamlink.nl/geo/district/J/1328,,
394,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M394-h,2359,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk K. Huizen,https://adamlink.nl/geo/district/K/1252,,
395,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M395-h,2043,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk. LI. Huizen,https://adamlink.nl/geo/district/L-I/1251,,
396,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M396-h,69,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk. LII. Huizen,https://adamlink.nl/geo/district/L-II/1342,,
397,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M397-h,47,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk. M. Vredenburgerhofje,https://adamlink.nl/geo/district/M/1336,,A.I.
398,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M398-h,1634,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk. M. Overige huizen,https://adamlink.nl/geo/district/M/1336,,
399,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M399-h,2484,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk N. Huizen,https://adamlink.nl/geo/district/N/1333,,
400,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M400-h,2594,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk O. Huizen,https://adamlink.nl/geo/district/O/1284,,
401,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M401-h,11,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk P. Suassostichting,https://adamlink.nl/geo/district/P/1270,,A.I.
402,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M402-h,4,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk P. Port. Isr. Oude mannenhuis,https://adamlink.nl/geo/district/P/1270,,Verpl.
403,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M403-h,2,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk P. Magazijn der Artillerie (Arsenaal),https://adamlink.nl/geo/district/P/1270,,M.I.
404,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M404-h,5,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk P. Ned. Isr. Jongensweeshuis,https://adamlink.nl/geo/district/P/1270,,Verpl.
405,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M405-h,2063,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk P. Overige huizen,https://adamlink.nl/geo/district/P/1270,,
406,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M406-h,3,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk Q. Port. Isr. Jongensweeshuis,https://adamlink.nl/geo/district/Q/1340,,Verpl.
407,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M407-h,1846,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk Q. Overige huizen,https://adamlink.nl/geo/district/Q/1340,,
408,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M408-h,2031,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk R. Huizen,https://adamlink.nl/geo/district/Q/1340,,
409,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M409-h,1523,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk S. Huizen,https://adamlink.nl/geo/district/S/1259,,
410,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M410-h,2,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk TI. Marinierskazerne,https://adamlink.nl/geo/district/T-I/1282,,M.I.
411,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M411-h,26,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk TI. Gerardus Majellaschool,https://adamlink.nl/geo/district/T-I/1282,,Ond.
412,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M412-h,5281,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk TI. Overige huizen,https://adamlink.nl/geo/district/T-I/1282,,
413,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M413-h,3,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk TII. Militaire Bakkerij,https://adamlink.nl/geo/district/T-II/1347,,M.I.
414,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M414-h,4948,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk TII. Overige huizen,https://adamlink.nl/geo/district/T-II/1347,,
415,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M415-h,4531,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk TIII. Huizen,https://adamlink.nl/geo/district/T-III/1287,,
418,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M418-h,1,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,"Wijk UI. Opleidingsschip ""De Zeehond""",https://adamlink.nl/geo/district/U-I/1303,,Ond.
419,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M419-h,136,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk UI. Overige huizen,https://adamlink.nl/geo/district/U-I/1303,,
420,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M420-h,8,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk UII. Kweeksch. V. d. Zeevaart,https://adamlink.nl/geo/district/U-II/1291,,Ond.
421,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M421-h,3664,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk UII. Overige huizen,https://adamlink.nl/geo/district/U-II/1291,,
423,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M423-h,9,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,"Wijk UIII. Kazerne ""OranjeNassau""",https://adamlink.nl/geo/district/U-III/1257,,M.I.
424,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M424-h,89,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk UIII. Overige huizen,https://adamlink.nl/geo/district/U-III/1257,,
425,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M425-h,21,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk VI. Port. Isr. Zieken- en oude vrouwenhuis,https://adamlink.nl/geo/district/V-I/1266,,Verpl.
426,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M426-h,47,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,"Wijk VI. Wees-, oude mannen- en vrouwenhuis d. Ger. Kerk",https://adamlink.nl/geo/district/V-I/1266,,Verpl.
427,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M427-h,24,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk VI. Bethsan.,https://adamlink.nl/geo/district/V-I/1266,,A.I.
428,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M428-h,72,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk VI. Ned. Isr. Meisjesweeshuis,https://adamlink.nl/geo/district/V-I/1266,,Verpl.
429,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M429-h,9,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk VI. Gesticht van Port. Isr. Gehuwde oude lieden,https://adamlink.nl/geo/district/V-I/1266,,Verpl.
430,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M430-h,2026,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk VI. Overige huizen,https://adamlink.nl/geo/district/V-I/1266,,
431,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M431-h,291,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk VII. St. Jacobsgesticht,https://adamlink.nl/geo/district/V-II/1325,,Verpl.
433,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M433-h,3,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk VII. Cavaleriekazerne,https://adamlink.nl/geo/district/V-II/1325,,M.I.
434,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M434-h,2224,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk VII. Overige huizen,https://adamlink.nl/geo/district/V-II/1325,,
435,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M435-h,549,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk WI. Diaconie oude mannen- en vrouwenhuis d. N.H. Gem.,https://adamlink.nl/geo/district/W-I/1265,,Verpl.
436,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M436-h,31,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk WI. Corvershof,https://adamlink.nl/geo/district/W-I/1265,,Verpl.
437,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M437-h,56,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk WI. Bestedelingenhuis der Ned. Herv. Gem.,https://adamlink.nl/geo/district/W-I/1265,,Verpl.
438,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M438-h,14,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,wijk WI. V. Lemmikstichting,https://adamlink.nl/geo/district/W-I/1265,,Verpl.
439,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M439-h,13,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,wijk WI. Magd. Hodshonstichting,https://adamlink.nl/geo/district/W-I/1265,,Verpl.
440,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M440-h,281,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk WI. Stedelijk Armhuis,https://adamlink.nl/geo/district/W-I/1265,,Verpl.
441,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M441-h,2,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk WI. Fedderstichting,https://adamlink.nl/geo/district/W-I/1265,,Verpl.
442,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-M442-h,50,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F,Wijk WI. Geb. V. Barmhartigheid,https://adamlink.nl/geo/district/W-I/1265,,Verpl.
