rij,obs,pop,houseType,residenceStatus,kom,sex
63,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-G63-h,6,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeSchepen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
65,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-G65-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeSchepen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
69,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-G69-h,2,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeSchepen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
72,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-G72-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeSchepen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
74,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-G74-h,179,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeSchepen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
76,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-G76-h,3,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeSchepen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
78,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-G78-h,10,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeSchepen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
81,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-G81-h,15,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeSchepen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
83,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-G83-h,28,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeSchepen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
93,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-G93-h,2,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeSchepen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
96,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-G96-h,8,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeSchepen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
99,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-G99-h,7,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeSchepen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
100,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H100-h,1453,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
101,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H101-h,13,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
102,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H102-h,1690,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
103,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H103-h,4,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
104,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H104-h,1943,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
105,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H105-h,9,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
106,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H106-h,224,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
107,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H107-h,3,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
108,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H108-h,784,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
109,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H109-h,13,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
110,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H110-h,1123,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
111,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H111-h,96,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
112,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H112-h,1656,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
113,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H113-h,19,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
114,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H114-h,399,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
115,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H115-h,5,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
118,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H118-h,201,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BuitenKom,
119,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H119-h,588,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BuitenKom,
120,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H120-h,4,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BuitenKom,
121,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H121-h,170,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BuitenKom,
122,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H122-h,4,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BuitenKom,
123,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H123-h,197,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BuitenKom,
41,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H41-h,863,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
42,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H42-h,489,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
43,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H43-h,4,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
44,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H44-h,1140,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
45,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H45-h,6,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
46,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H46-h,588,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
47,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H47-h,1,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
48,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H48-h,700,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
49,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H49-h,598,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
50,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H50-h,2,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
51,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H51-h,627,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
52,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H52-h,6,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
53,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H53-h,1049,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
54,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H54-h,7,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
55,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H55-h,1022,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
56,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H56-h,1169,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
57,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H57-h,1,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
58,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H58-h,1117,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
59,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H59-h,8,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
60,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H60-h,925,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
61,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H61-h,11,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
62,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H62-h,1016,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
63,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H63-h,6,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
64,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H64-h,1162,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
65,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H65-h,1,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
66,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H66-h,861,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
67,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H67-h,688,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
68,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H68-h,843,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
69,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H69-h,2,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
70,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H70-h,633,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
71,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H71-h,2344,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
72,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H72-h,1,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
73,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H73-h,1629,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
74,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H74-h,140,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
75,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H75-h,888,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
76,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H76-h,3,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
77,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H77-h,1691,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
78,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H78-h,9,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
79,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H79-h,1084,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
80,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H80-h,819,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
81,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H81-h,13,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
82,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H82-h,1507,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
83,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H83-h,23,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
84,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H84-h,1401,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
85,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H85-h,1121,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
86,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H86-h,1481,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
87,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H87-h,1045,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
88,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H88-h,1442,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
89,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-H89-h,1016,,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
100,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-I100-h,2936,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
101,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-I101-h,28,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
102,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-I102-h,3427,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
103,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-I103-h,14,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
104,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-I104-h,3887,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
105,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-I105-h,27,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
106,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-I106-h,860,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
107,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-I107-h,8,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
108,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-I108-h,1579,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
109,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-I109-h,29,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
110,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-I110-h,2166,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
111,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-I111-h,265,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
112,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-I112-h,3216,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
113,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-I113-h,54,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
114,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-I114-h,859,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
115,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-I115-h,14,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
118,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-I118-h,387,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BuitenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
119,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-I119-h,1283,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BuitenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
120,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-I120-h,10,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BuitenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
121,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-I121-h,331,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BuitenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
122,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-I122-h,8,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BuitenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
123,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-I123-h,413,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BuitenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
41,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-I41-h,1788,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
42,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-I42-h,1422,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
43,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-I43-h,14,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
44,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-I44-h,2739,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
45,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-I45-h,20,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
46,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-I46-h,1295,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
47,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-I47-h,1,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
48,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-I48-h,1613,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
49,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-I49-h,1237,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
50,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-I50-h,10,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
51,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-I51-h,1328,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
52,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-I52-h,13,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
53,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-I53-h,2266,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
54,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-I54-h,22,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
55,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-I55-h,2271,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
56,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-I56-h,2430,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
57,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-I57-h,1,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
58,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-I58-h,2564,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
59,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-I59-h,13,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
60,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-I60-h,1900,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
61,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-I61-h,25,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
62,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-I62-h,2084,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
63,http://lod.cedar-project.nl:8888/cedar/resource/VT_1859_01_H1-S3-I63-h,11,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
